"year","country","sex","age","population","gdp_per_capita","suicides_no","suicide_per_100k"
1993,"Uruguay","female","25-34",225577,5180,11,4.87638367386746
1993,"Uruguay","female","35-54",369910,5180,32,8.6507528858371
1993,"Uruguay","female","5-14",257605,5180,2,0.776382445992896
1993,"Uruguay","female","55-74",294908,5180,29,9.83357521667774
1993,"Uruguay","female","75+",97402,5180,15,15.4000944539126
1993,"Uruguay","male","15-24",262318,5180,45,17.1547511036223
1993,"Uruguay","male","25-34",217544,5180,48,22.0645018938697
1993,"Uruguay","male","35-54",346669,5180,88,25.3844445277772
1993,"Uruguay","male","5-14",267997,5180,4,1.4925540211271
1993,"Uruguay","male","55-74",245147,5180,91,37.120584791982
1993,"Uruguay","male","75+",56310,5180,43,76.3629905878174
1993,"Uzbekistan","female","15-24",2084700,708,117,5.61231831918262
1993,"Uzbekistan","female","25-34",1763900,708,83,4.70548217019105
1993,"Uzbekistan","female","35-54",1656100,708,60,3.62296962743796
1993,"Uzbekistan","female","5-14",2757900,708,7,0.25381630951086
1993,"Uzbekistan","female","55-74",917800,708,60,6.53737197646546
1993,"Uzbekistan","female","75+",220200,708,23,10.4450499545867
1993,"Uzbekistan","male","15-24",2098300,708,218,10.3893628175189
1993,"Uzbekistan","male","25-34",1714500,708,278,16.2146398366871
1993,"Uzbekistan","male","35-54",1635000,708,332,20.3058103975535
1993,"Uzbekistan","male","5-14",2817200,708,47,1.66832315774528
1993,"Uzbekistan","male","55-74",730700,708,111,15.1909128233201
1993,"Uzbekistan","male","75+",113000,708,19,16.8141592920354
1994,"Albania","female","15-24",282600,697,6,2.12314225053079
1994,"Albania","female","25-34",261100,697,4,1.5319800842589
1994,"Albania","female","35-54",342500,697,2,0.583941605839416
1994,"Albania","female","5-14",344400,697,0,0
1994,"Albania","female","55-74",174600,697,1,0.572737686139748
1994,"Albania","female","75+",39900,697,2,5.0125313283208
1994,"Albania","male","15-24",242200,697,6,2.47729149463254
1994,"Albania","male","25-34",231400,697,6,2.59291270527226
1994,"Albania","male","35-54",362800,697,9,2.48070562293275
1994,"Albania","male","5-14",371800,697,1,0.268961807423346
1994,"Albania","male","55-74",171400,697,11,6.41773628938156
1994,"Albania","male","75+",24600,697,2,8.13008130081301
1994,"Antigua and Barbuda","female","15-24",6083,9062,0,0
1994,"Antigua and Barbuda","female","25-34",7151,9062,0,0
1994,"Antigua and Barbuda","female","35-54",7357,9062,0,0
1994,"Antigua and Barbuda","female","5-14",7722,9062,0,0
1994,"Antigua and Barbuda","female","55-74",3715,9062,0,0
1994,"Antigua and Barbuda","female","75+",1437,9062,0,0
1994,"Antigua and Barbuda","male","15-24",5976,9062,0,0
1994,"Antigua and Barbuda","male","25-34",6886,9062,0,0
1994,"Antigua and Barbuda","male","35-54",7359,9062,0,0
1994,"Antigua and Barbuda","male","5-14",7494,9062,0,0
1994,"Antigua and Barbuda","male","55-74",2935,9062,0,0
1994,"Antigua and Barbuda","male","75+",929,9062,0,0
1994,"Argentina","female","15-24",2971300,8328,98,3.29821963450342
1994,"Argentina","female","25-34",2369900,8328,72,3.03810287353897
1994,"Argentina","female","35-54",3885600,8328,160,4.11776816965205
1994,"Argentina","female","5-14",3262900,8328,11,0.337123417818505
1994,"Argentina","female","55-74",2597400,8328,135,5.1975051975052
1994,"Argentina","female","75+",719700,8328,34,4.7241906349868
1994,"Argentina","male","15-24",3027200,8328,250,8.25845665961945
1994,"Argentina","male","25-34",2369000,8328,226,9.53989024905023
1994,"Argentina","male","35-54",3729600,8328,527,14.1302016302016
1994,"Argentina","male","5-14",3363000,8328,27,0.8028545941124
1994,"Argentina","male","55-74",2192500,8328,509,23.2155074116306
1994,"Argentina","male","75+",423100,8328,192,45.3793429449303
1994,"Armenia","female","15-24",297600,387,4,1.34408602150538
1994,"Armenia","female","25-34",326200,387,1,0.306560392397302
1994,"Armenia","female","35-54",437100,387,7,1.60146419583619
1994,"Armenia","female","5-14",367000,387,1,0.272479564032698
1994,"Armenia","female","55-74",286000,387,18,6.29370629370629
1994,"Armenia","female","75+",51700,387,5,9.67117988394584
1994,"Armenia","male","15-24",308300,387,6,1.94615634122608
1994,"Armenia","male","25-34",297000,387,10,3.36700336700337
1994,"Armenia","male","35-54",382500,387,31,8.10457516339869
1994,"Armenia","male","5-14",385400,387,2,0.518941359626362
1994,"Armenia","male","55-74",235500,387,20,8.49256900212314
1994,"Armenia","male","75+",28200,387,7,24.822695035461
1994,"Australia","female","15-24",1336300,19469,55,4.11584225099154
1994,"Australia","female","25-34",1411500,19469,88,6.23450230251506
1994,"Australia","female","35-54",2400300,19469,162,6.74915635545557
1994,"Australia","female","5-14",1243200,19469,1,0.0804375804375804
1994,"Australia","female","55-74",1411700,19469,79,5.59608982078345
1994,"Australia","female","75+",522900,19469,33,6.31095811818703
1994,"Australia","male","15-24",1396400,19469,377,26.9979948438843
1994,"Australia","male","25-34",1414900,19469,426,30.1081348505195
1994,"Australia","male","35-54",2441200,19469,648,26.5443224643618
1994,"Australia","male","5-14",1310100,19469,3,0.228990153423403
1994,"Australia","male","55-74",1345000,19469,311,23.1226765799257
1994,"Australia","male","75+",315900,19469,100,31.6555872111428
1994,"Austria","female","15-24",510791,27274,34,6.65634280948568
1994,"Austria","female","25-34",679708,27274,58,8.53307596791563
1994,"Austria","female","35-54",1064408,27274,151,14.1862894679484
1994,"Austria","female","5-14",458807,27274,6,1.3077394198432
1994,"Austria","female","55-74",830130,27274,149,17.9489959403949
1994,"Austria","female","75+",335528,27274,93,27.7175079278033
1994,"Austria","male","15-24",525346,27274,136,25.8877006772679
1994,"Austria","male","25-34",711945,27274,207,29.0752796915492
1994,"Austria","male","35-54",1071436,27274,432,40.3197204499382
1994,"Austria","male","5-14",482580,27274,5,1.03609764184177
1994,"Austria","male","55-74",646545,27274,331,51.1951990967373
1994,"Austria","male","75+",145328,27274,174,119.729164373005
1994,"Azerbaijan","female","15-24",622200,508,3,0.482160077145612
1994,"Azerbaijan","female","25-34",686900,508,4,0.582326393943806
1994,"Azerbaijan","female","35-54",705400,508,6,0.850581230507514
1994,"Azerbaijan","female","5-14",774700,508,0,0
1994,"Azerbaijan","female","55-74",456200,508,5,1.09601052170101
1994,"Azerbaijan","female","75+",95800,508,1,1.04384133611691
1994,"Azerbaijan","male","15-24",669100,508,3,0.448363473322373
1994,"Azerbaijan","male","25-34",638600,508,3,0.469777638584403
1994,"Azerbaijan","male","35-54",651400,508,11,1.68867055572613
1994,"Azerbaijan","male","5-14",814500,508,0,0
1994,"Azerbaijan","male","55-74",369000,508,10,2.710027100271
1994,"Azerbaijan","male","75+",37400,508,1,2.67379679144385
1994,"Bahamas","female","15-24",26900,13073,0,0
1994,"Bahamas","female","25-34",26800,13073,0,0
1994,"Bahamas","female","35-54",30800,13073,0,0
1994,"Bahamas","female","5-14",27600,13073,0,0
1994,"Bahamas","female","55-74",12300,13073,0,0
1994,"Bahamas","female","75+",3000,13073,0,0
1994,"Bahamas","male","15-24",26900,13073,0,0
1994,"Bahamas","male","25-34",26000,13073,0,0
1994,"Bahamas","male","35-54",28300,13073,3,10.6007067137809
1994,"Bahamas","male","5-14",28300,13073,0,0
1994,"Bahamas","male","55-74",10300,13073,0,0
1994,"Bahamas","male","75+",2100,13073,0,0
1994,"Barbados","female","15-24",22500,8953,0,0
1994,"Barbados","female","25-34",22900,8953,1,4.36681222707424
1994,"Barbados","female","35-54",30700,8953,1,3.25732899022801
1994,"Barbados","female","5-14",20500,8953,0,0
1994,"Barbados","female","55-74",18800,8953,2,10.6382978723404
1994,"Barbados","female","75+",9700,8953,0,0
1994,"Barbados","male","15-24",22900,8953,1,4.36681222707424
1994,"Barbados","male","25-34",23800,8953,0,0
1994,"Barbados","male","35-54",28600,8953,5,17.4825174825175
1994,"Barbados","male","5-14",21100,8953,1,4.739336492891
1994,"Barbados","male","55-74",13500,8953,3,22.2222222222222
1994,"Barbados","male","75+",5300,8953,0,0
1994,"Belarus","female","15-24",719700,1547,36,5.00208420175073
1994,"Belarus","female","25-34",784400,1547,60,7.64915859255482
1994,"Belarus","female","35-54",1336000,1547,177,13.248502994012
1994,"Belarus","female","5-14",807600,1547,2,0.247647350173353
1994,"Belarus","female","55-74",1206100,1547,227,18.820993284139
1994,"Belarus","female","75+",307500,1547,69,22.4390243902439
1994,"Belarus","male","15-24",726000,1547,208,28.6501377410468
1994,"Belarus","male","25-34",773000,1547,458,59.2496765847348
1994,"Belarus","male","35-54",1258800,1547,1156,91.8334922148077
1994,"Belarus","male","5-14",833400,1547,16,1.91984641228702
1994,"Belarus","male","55-74",797700,1547,671,84.1168359032218
1994,"Belarus","male","75+",103700,1547,73,70.3953712632594
1994,"Belgium","female","15-24",641000,25922,24,3.74414976599064
1994,"Belgium","female","25-34",774100,25922,83,10.7221289239116
1994,"Belgium","female","35-54",1334900,25922,213,15.9562514045996
1994,"Belgium","female","5-14",590400,25922,1,0.169376693766938
1994,"Belgium","female","55-74",1110600,25922,185,16.6576625247614
1994,"Belgium","female","75+",414900,25922,82,19.763798505664
1994,"Belgium","male","15-24",665700,25922,151,22.6828901907766
1994,"Belgium","male","25-34",804200,25922,266,33.0763491668739
1994,"Belgium","male","35-54",1367300,25922,538,39.3476193958897
1994,"Belgium","male","5-14",620600,25922,10,1.61134386077989
1994,"Belgium","male","55-74",968900,25922,378,39.0133140674992
1994,"Belgium","male","75+",204800,25922,200,97.65625
1994,"Belize","female","15-24",19476,3399,0,0
1994,"Belize","female","25-34",15024,3399,0,0
1994,"Belize","female","35-54",14336,3399,0,0
1994,"Belize","female","5-14",27520,3399,0,0
1994,"Belize","female","55-74",6622,3399,0,0
1994,"Belize","female","75+",1912,3399,1,52.3012552301255
1994,"Belize","male","15-24",19565,3399,0,0
1994,"Belize","male","25-34",15207,3399,2,13.1518379693562
1994,"Belize","male","35-54",14798,3399,3,20.2730098661981
1994,"Belize","male","5-14",28130,3399,0,0
1994,"Belize","male","55-74",6725,3399,1,14.8698884758364
1994,"Belize","male","75+",1559,3399,1,64.143681847338
1994,"Brazil","female","15-24",15405279,3925,372,2.41475665581909
1994,"Brazil","female","25-34",13479427,3925,291,2.15884547614672
1994,"Brazil","female","35-54",16774482,3925,369,2.19976986472667
1994,"Brazil","female","5-14",17753766,3925,46,0.259099956595125
1994,"Brazil","female","55-74",7323575,3925,174,2.37588882478844
1994,"Brazil","female","75+",1307893,3925,39,2.9818953079495
1994,"Brazil","male","15-24",15533989,3925,988,6.3602465535414
1994,"Brazil","male","25-34",13187454,3925,1228,9.31188082248477
1994,"Brazil","male","35-54",16047095,3925,1436,8.94866017805715
1994,"Brazil","male","5-14",18311628,3925,48,0.262128522925433
1994,"Brazil","male","55-74",6270191,3925,725,11.562646177764
1994,"Brazil","male","75+",793671,3925,180,22.6794225819011
1994,"Bulgaria","female","15-24",602800,1213,30,4.97677504976775
1994,"Bulgaria","female","25-34",547900,1213,33,6.02299689724402
1994,"Bulgaria","female","35-54",1158400,1213,103,8.89157458563536
1994,"Bulgaria","female","5-14",536800,1213,4,0.745156482861401
1994,"Bulgaria","female","55-74",1013800,1213,160,15.7822055632275
1994,"Bulgaria","female","75+",225000,1213,86,38.2222222222222
1994,"Bulgaria","male","15-24",629400,1213,84,13.3460438512869
1994,"Bulgaria","male","25-34",558000,1213,87,15.5913978494624
1994,"Bulgaria","male","35-54",1125000,1213,329,29.2444444444444
1994,"Bulgaria","male","5-14",566000,1213,9,1.59010600706714
1994,"Bulgaria","male","55-74",876800,1213,364,41.514598540146
1994,"Bulgaria","male","75+",155600,1213,175,112.467866323907
1994,"Canada","female","15-24",1972200,21219,105,5.32400365074536
1994,"Canada","female","25-34",2460500,21219,135,5.48668969721601
1994,"Canada","female","35-54",4145800,21219,339,8.1769501664335
1994,"Canada","female","5-14",1936800,21219,12,0.619578686493185
1994,"Canada","female","55-74",2380300,21219,152,6.38574969541654
1994,"Canada","female","75+",884500,21219,37,4.18315432447711
1994,"Canada","male","15-24",2048800,21219,506,24.6973838344397
1994,"Canada","male","25-34",2523000,21219,636,25.2080856123662
1994,"Canada","male","35-54",4177400,21219,1150,27.5290850768421
1994,"Canada","male","5-14",2024800,21219,37,1.82734097194785
1994,"Canada","male","55-74",2164400,21219,479,22.130844575864
1994,"Canada","male","75+",527500,21219,160,30.3317535545024
1994,"Chile","female","15-24",1206800,4551,18,1.49154789526019
1994,"Chile","female","25-34",1215800,4551,26,2.1385096232933
1994,"Chile","female","35-54",1609700,4551,30,1.86370131080326
1994,"Chile","female","5-14",1313500,4551,4,0.304529881994671
1994,"Chile","female","55-74",799600,4551,16,2.00100050025013
1994,"Chile","female","75+",207300,4551,3,1.44717800289436
1994,"Chile","male","15-24",1235400,4551,135,10.9276347741622
1994,"Chile","male","25-34",1224400,4551,184,15.0277687030382
1994,"Chile","male","35-54",1564900,4551,223,14.2501118282318
1994,"Chile","male","5-14",1359100,4551,2,0.147156206313001
1994,"Chile","male","55-74",666400,4551,127,19.0576230492197
1994,"Chile","male","75+",123700,4551,33,26.677445432498
1994,"Colombia","female","15-24",3343400,2646,130,3.88825746246336
1994,"Colombia","female","25-34",3164600,2646,59,1.86437464450483
1994,"Colombia","female","35-54",3551000,2646,44,1.23908758096311
1994,"Colombia","female","5-14",3874700,2646,14,0.361318295609983
1994,"Colombia","female","55-74",1382700,2646,19,1.37412309250018
1994,"Colombia","female","75+",293900,2646,2,0.680503572643756
1994,"Colombia","male","15-24",3391100,2646,313,9.23004334876589
1994,"Colombia","male","25-34",3094400,2646,247,7.98216132368149
1994,"Colombia","male","35-54",3320000,2646,216,6.50602409638554
1994,"Colombia","male","5-14",4013700,2646,13,0.323890674440043
1994,"Colombia","male","55-74",1214600,2646,110,9.05647949942368
1994,"Colombia","male","75+",230500,2646,31,13.4490238611714
1994,"Costa Rica","female","15-24",298600,3562,10,3.34896182183523
1994,"Costa Rica","female","25-34",281600,3562,9,3.19602272727273
1994,"Costa Rica","female","35-54",330200,3562,7,2.11992731677771
1994,"Costa Rica","female","5-14",373400,3562,0,0
1994,"Costa Rica","female","55-74",137000,3562,3,2.18978102189781
1994,"Costa Rica","female","75+",29200,3562,0,0
1994,"Costa Rica","male","15-24",311600,3562,30,9.62772785622593
1994,"Costa Rica","male","25-34",290800,3562,36,12.3796423658872
1994,"Costa Rica","male","35-54",333900,3562,44,13.1775980832585
1994,"Costa Rica","male","5-14",390600,3562,3,0.768049155145929
1994,"Costa Rica","male","55-74",129900,3562,15,11.5473441108545
1994,"Costa Rica","male","75+",22300,3562,5,22.4215246636771
1994,"Cuba","female","15-24",951400,2820,152,15.9764557494219
1994,"Cuba","female","25-34",1065200,2820,156,14.6451370634623
1994,"Cuba","female","35-54",1305600,2820,235,17.999387254902
1994,"Cuba","female","5-14",794500,2820,4,0.503461296412838
1994,"Cuba","female","55-74",702600,2820,229,32.5932251636778
1994,"Cuba","female","75+",214900,2820,61,28.3852954862727
1994,"Cuba","male","15-24",991900,2820,142,14.3159592700877
1994,"Cuba","male","25-34",1083200,2820,252,23.2644017725259
1994,"Cuba","male","35-54",1269100,2820,399,31.4396028681743
1994,"Cuba","male","5-14",833200,2820,1,0.120019203072492
1994,"Cuba","male","55-74",681200,2820,401,58.8667058132707
1994,"Cuba","male","75+",196500,2820,246,125.190839694656
1994,"Czech Republic","female","15-24",828100,4891,31,3.74350923801473
1994,"Czech Republic","female","25-34",658900,4891,41,6.22249203217484
1994,"Czech Republic","female","35-54",1491800,4891,177,11.8648612414533
1994,"Czech Republic","female","5-14",666800,4891,2,0.299940011997601
1994,"Czech Republic","female","55-74",1057000,4891,176,16.6508987701041
1994,"Czech Republic","female","75+",314000,4891,104,33.1210191082803
1994,"Czech Republic","male","15-24",865700,4891,148,17.0959916830311
1994,"Czech Republic","male","25-34",686000,4891,177,25.801749271137
1994,"Czech Republic","male","35-54",1482500,4891,522,35.2107925801012
1994,"Czech Republic","male","5-14",699800,4891,11,1.57187767933695
1994,"Czech Republic","male","55-74",825100,4891,333,40.3587443946188
1994,"Czech Republic","male","75+",148000,4891,150,101.351351351351
1994,"Denmark","female","15-24",346100,32034,13,3.75613984397573
1994,"Denmark","female","25-34",392600,32034,23,5.85838003056546
1994,"Denmark","female","35-54",732100,32034,113,15.435049856577
1994,"Denmark","female","5-14",274900,32034,0,0
1994,"Denmark","female","55-74",5e+05,32034,100,20
1994,"Denmark","female","75+",230600,32034,70,30.3555941023417
1994,"Denmark","male","15-24",360900,32034,37,10.2521474092546
1994,"Denmark","male","25-34",414100,32034,85,20.5264428881913
1994,"Denmark","male","35-54",755600,32034,279,36.9242985706723
1994,"Denmark","male","5-14",288100,32034,1,0.347101700798334
